lift_id,lift_number,building_name,block_no,road_name,postal_code,pto_expiry_date,pto_status
L53126,PL3,CLIVEDEN AT GRANGE,102,GRANGE ROAD,249592,44316,Active
L53127,FL3,CLIVEDEN AT GRANGE,102,GRANGE ROAD,249592,44316,Active
L54269,PL1,CLIVEDEN AT GRANGE,108,GRANGE ROAD,249595,44316,Active
L54270,FL1,CLIVEDEN AT GRANGE,108,GRANGE ROAD,249595,44316,Active
L40217,1,JUNYUAN SECONDARY SCHOOL,11,TAMPINES STREET 84,528933,44408,Active
L116218,PL1,na,13,JALAN REDOP,808559,44316,Active
L75931,3,SPECIAL OPERATIONS COMMAND,na,QUEENSWAY,149051,44377,Active
L60067,HL 01,na,50B,WAK HASSAN DRIVE,757211,44408,Active
L74690,PL1,na,50,NANYANG CRESCENT,637598,44347,Active
L74691,PL2,na,50,NANYANG CRESCENT,637598,na,Suspended
L277139,C1,na,2G,BISHOPSGATE,249993,44347,Active
L277140,A,na,619A,TAMPINES STREET 61,521619,44316,Active
L277141,B,na,619A,TAMPINES STREET 61,521619,44316,Active
L277142,C,na,619A,TAMPINES STREET 61,521619,44316,Active
L277143,A,na,619B,TAMPINES STREET 61,522619,44316,Active
L277144,B,na,619B,TAMPINES STREET 61,522619,44316,Active
L67808,PL1,SRI VEERAMAKLIMMAN TEMPLE,141,SERANGOON ROAD,218042,44316,Active
L197728,HL 01,na,54,NIM TERRACE,804407,44316,Active
L198063,1,na,16,CABLE ROAD,249892,44316,Active
L68843,PL1,WOH HUP BUILDING,217,UPPER BUKIT TIMAH ROAD,588185,44347,Active
L68844,PL2,WOH HUP BUILDING,217,UPPER BUKIT TIMAH ROAD,588185,44347,Active
L137360,PL2,Jalan Besar Community Club,69,JELLICOE ROAD,208737,44408,Active
L58124,VPL1,na,43,KEW HEIGHTS,465984,44347,Active
L137088,PL1,Jalan Besar Community Club,69,JELLICOE ROAD,208737,44408,Active
L38075,A,SUNGEI TENGAH LODGE,512,OLD CHOA CHU KANG ROAD,698905,44408,Active
L38076,B,SUNGEI TENGAH LODGE,512,OLD CHOA CHU KANG ROAD,698905,44408,Active
L38077,C,SUNGEI TENGAH LODGE,512,OLD CHOA CHU KANG ROAD,698905,44408,Active
L38090,A,SUNGEI TENGAH LODGE,514,OLD CHOA CHU KANG ROAD,698906,44408,Active
L38091,B,SUNGEI TENGAH LODGE,514,OLD CHOA CHU KANG ROAD,698906,44408,Active
L38092,C,SUNGEI TENGAH LODGE,514,OLD CHOA CHU KANG ROAD,698906,44408,Active
L38071,A,SUNGEI TENGAH LODGE,516,OLD CHOA CHU KANG ROAD,698907,44408,Active
L38072,B,SUNGEI TENGAH LODGE,516,OLD CHOA CHU KANG ROAD,698907,44408,Active
L38073,C,SUNGEI TENGAH LODGE,516,OLD CHOA CHU KANG ROAD,698907,44408,Active
L38102,A,SUNGEI TENGAH LODGE,510,OLD CHOA CHU KANG ROAD,698904,44408,Active
L38103,B,SUNGEI TENGAH LODGE,510,OLD CHOA CHU KANG ROAD,698904,44408,Active
L38104,C,SUNGEI TENGAH LODGE,510,OLD CHOA CHU KANG ROAD,698904,44408,Active
L38082,A,SUNGEI TENGAH LODGE,518,OLD CHOA CHU KANG ROAD,698908,44408,Active
L38083,B,SUNGEI TENGAH LODGE,518,OLD CHOA CHU KANG ROAD,698908,44408,Active
L38084,C,SUNGEI TENGAH LODGE,518,OLD CHOA CHU KANG ROAD,698908,44408,Active
L38087,A,SUNGEI TENGAH LODGE,520,OLD CHOA CHU KANG ROAD,698909,44408,Active
L38088,B,SUNGEI TENGAH LODGE,520,OLD CHOA CHU KANG ROAD,698909,44408,Active
L38089,C,SUNGEI TENGAH LODGE,520,OLD CHOA CHU KANG ROAD,698909,44408,Active
L208898,VPL1,na,9D,HARLYN ROAD,299460,44347,Active
L197791,HL 01,na,14,NIM TERRACE,804387,44316,Active
L115648,Lift B,Neem Tree,30,JALAN KEMAMAN,329341,44316,Active
L115649,Lift A,Neem Tree,30,JALAN KEMAMAN,329341,44316,Active
L68827,HL1,na,17,LORONG MARICAN,417214,44347,Active
L39938,PL1,na,28,KINTA ROAD,219097,44316,Active
L65543,HL1,na,12,TREVOSE CRESCENT,298027,44316,Active
L59376,1,na,10 #03-12,KAKI BUKIT ROAD 1,416175,44377,Active
L221909,1,na,20,ETTRICK TERRACE,458583,44408,Active
L41627,HL1,na,59,MOONSTONE LANE,328484,44377,Active
L41572,HL1,na,61,MOONSTONE LANE,328486,44377,Active
L33712,P1,na,5,KAKI BUKIT CRESCENT,416238,44347,Active
L33713,G1,na,5,KAKI BUKIT CRESCENT,416238,44347,Active
L68541,FL1,UPS SCS,31,ALPS AVENUE,498784,44347,Active
L68542,PL2,UPS SCS,31,ALPS AVENUE,498784,44347,Active
L68468,GL1,UPS SCS,31,ALPS AVENUE,498784,44377,Active
L33715,PL1,na,16,CHANCERY LANE,309507,44377,Active
L63353,1,na,110,PRINSEP STREET,188654,44316,Active
L60024,PL1,na,65,WAK HASSAN DRIVE,757378,44347,Active
L119225,HL1,na,1,COVE GROVE,98046,44347,Active
L68842,HL1,na,36,CEYLON ROAD,429627,44347,Active
L32771,PL1,BLESSED SACRAMENT CHURCH,1,COMMONWEALTH DRIVE,149603,44347,Active
L39767,7,ICA BUILDING,10,KALLANG ROAD,208718,44347,Active
L86337,PL8,na,52,CHOA CHU KANG NORTH 7,689528,44316,Active
L67801,VPL1,na,33,LORONG PISANG RAJA,597765,44347,Active
L66930,1,KB INDUSTRIAL BUILDING,10 #01-14,KAKI BUKIT ROAD 1,416175,44347,Active
L34720,1,na,10 #01-26,KAKI BUKIT ROAD 1,416175,44347,Active
L59359,HL 01,na,62,WAK HASSAN DRIVE,757265,44408,Active
L33586,GL1,na,21,JALAN BUROH,619478,44316,Active
L38239,1,na,133,COVE DRIVE,98051,44347,Active
L65313,HL1,na,4,VAUGHAN ROAD,358079,44347,Active
L36912,SL1,AGROW BUILDING,90,LORONG 23 GEYLANG,388393,44347,Active
L36913,PL1,AGROW BUILDING,90,LORONG 23 GEYLANG,388393,44347,Active
L44034,1,DEVONSHIRE APARTMENT,17,DEVONSHIRE ROAD,239849,44347,Active
L44035,2,DEVONSHIRE APARTMENT,17,DEVONSHIRE ROAD,239849,44347,Active
L203988,PL1,BEDOK GREEN SECONDARY SCHOOL,360,BEDOK NORTH AVENUE 3,469722,44347,Active
L66665,HL1,na,111,COVE DRIVE,98295,44316,Active
L56942,PL1,TWIN WATERFALLS,100,PUNGGOL WALK,828790,44347,Active
L56943,FL1,TWIN WATERFALLS,100,PUNGGOL WALK,828790,44347,Active
L55134,PL2,TWIN WATERFALLS,102,PUNGGOL WALK,828791,44347,Active
L55135,FL2,TWIN WATERFALLS,102,PUNGGOL WALK,828791,44347,Active
L55936,PL3,TWIN WATERFALLS,104,PUNGGOL WALK,828792,44347,Active
L55937,FL3,TWIN WATERFALLS,104,PUNGGOL WALK,828792,44347,Active
L56770,PL4,TWIN WATERFALLS,106,PUNGGOL WALK,828793,44347,Active
L56771,FL4,TWIN WATERFALLS,106,PUNGGOL WALK,828793,44347,Active
L55313,PL5,TWIN WATERFALLS,108,PUNGGOL WALK,828764,44347,Active
L55314,FL5,TWIN WATERFALLS,108,PUNGGOL WALK,828764,44347,Active
L56143,PL6,TWIN WATERFALLS,110,PUNGGOL WALK,828765,44347,Active
L56144,FL6,TWIN WATERFALLS,110,PUNGGOL WALK,828765,44347,Active
L56145,PL13,TWIN WATERFALLS,110,PUNGGOL WALK,828765,44347,Active
L56146,PL14,TWIN WATERFALLS,110,PUNGGOL WALK,828765,44347,Active
L54628,PL7,TWIN WATERFALLS,112,PUNGGOL WALK,828766,44347,Active
L54629,FL7,TWIN WATERFALLS,112,PUNGGOL WALK,828766,44347,Active
L55253,PL8,TWIN WATERFALLS,114,PUNGGOL WALK,828767,44347,Active
L55254,FL8,TWIN WATERFALLS,114,PUNGGOL WALK,828767,44347,Active
L56376,PL9,TWIN WATERFALLS,116,PUNGGOL WALK,828768,44347,Active
L56377,FL9,TWIN WATERFALLS,116,PUNGGOL WALK,828768,44347,Active
L54526,PL10,TWIN WATERFALLS,118,PUNGGOL WALK,828769,44347,Active
L54527,FL10,TWIN WATERFALLS,118,PUNGGOL WALK,828769,44347,Active
L55708,PL11,TWIN WATERFALLS,120,PUNGGOL WALK,828770,44347,Active
L55709,FL11,TWIN WATERFALLS,120,PUNGGOL WALK,828770,44347,Active
L56530,PL12,TWIN WATERFALLS,122,PUNGGOL WALK,828771,44347,Active
L56531,FL12,TWIN WATERFALLS,122,PUNGGOL WALK,828771,44347,Active
L68811,1,na,1,ST. THOMAS WALK,238096,44408,Active
L68812,2,na,1,ST. THOMAS WALK,238096,44408,Active
L68813,3,na,1,ST. THOMAS WALK,238096,44408,Active
L29500,E,Kitchener Complex,808,FRENCH ROAD,200808,44316,Active
L64589,FL1,na,19,BENOI ROAD,629909,44377,Active
L64590,PL2,na,19,BENOI ROAD,629909,44377,Active
L64591,GL1,na,19,BENOI ROAD,629909,44377,Active
L277244,VPL1,na,33,JALAN KERUING,808953,44347,Active
L37130,HL 01,THE MORRIS RESIDENCES,63B,PAYA LEBAR CRESCENT,533910,44377,Active
L40713,PL,PD SCIENTIFIC BUILDING,4,WOODLANDS WALK,738248,44347,Active
L63565,P1,na,15,TECH PARK CRESCENT,638117,44347,Active
L35173,PL,WOODLAND BIZHUB,226,WOODLANDS INDUSTRIAL PARK E5,757295,44347,Active
L39841,1,na,10 #03-28,KAKI BUKIT ROAD 1,416175,44347,Active
L41407,SL1,na,151,KAKI BUKIT AVENUE 1,416010,44316,Active
L36944,HL1,A-1693-00009-2009-BP01,22,WARINGIN PARK,416335,44377,Active
L62830,PL1,na,149,TANAH MERAH KECHIL ROAD SOUTH,466676,44347,Active
L63935,HL1,na,66,GOODMAN ROAD,439029,44347,Active
L43628,1,na,35,KALLANG PUDDING ROAD,349314,44408,Active
L43651,7,na,37,KALLANG PUDDING ROAD,349315,44408,Active
L41487,PL1,na,15,PENAGA PLACE,757348,44377,Active
L203969,PL1,na,51,HUA GUAN AVENUE,589147,44347,Active
L60145,1,na,10,BEDOK CLOSE,469879,44347,Active
L277260,PL1,JW Building,325,BALESTIER ROAD,329754,44316,Active
L58952,1,na,1,HEMMANT ROAD,438675,44408,Active
L125424,120A,Gurkha Contingent,120,UPPER ALJUNIED ROAD,367895,44347,Active
L74228,GL2,GURKHA CAMP,9,VERNON PARK,367828,44408,Active
L40801,HL1,na,24,JALAN JAMBU MAWAR,588685,44377,Active
L69229,GL1,na,6,LOYANG LANE,508920,44377,Active
L32752,1,na,10A,GREEN LANE,438911,44316,Active
L62544,HL 01,na,40,PENAGA PLACE,757159,44408,Active
L42084,GL1,na,13,TAI SENG DRIVE,535219,44347,Active
L42085,GL2,na,13,TAI SENG DRIVE,535219,44347,Active
L42086,PL1,na,13,TAI SENG DRIVE,535219,44347,Active
L42087,FL1,na,13,TAI SENG DRIVE,535219,44347,Active
L119320,HL12,POETS VILLAS,212,TAGORE AVENUE,786223,44347,Active
L42010,PL1,CLUNY PARK RESIDENCE,99,CLUNY PARK ROAD,257496,44347,Active
L42011,PL2,CLUNY PARK RESIDENCE,99,CLUNY PARK ROAD,257496,44347,Active
L42012,PL4,CLUNY PARK RESIDENCE,99,CLUNY PARK ROAD,257496,44347,Active
L42013,PL5,CLUNY PARK RESIDENCE,99,CLUNY PARK ROAD,257496,44347,Active
L42014,PL6,CLUNY PARK RESIDENCE,99,CLUNY PARK ROAD,257496,44347,Active
L42015,PL7,CLUNY PARK RESIDENCE,99,CLUNY PARK ROAD,257496,44347,Active
L42016,PL8,CLUNY PARK RESIDENCE,99,CLUNY PARK ROAD,257496,44347,Active
L42017,PL9,CLUNY PARK RESIDENCE,99,CLUNY PARK ROAD,257496,44347,Active
L42018,PL10,CLUNY PARK RESIDENCE,99,CLUNY PARK ROAD,257496,44347,Active
L42019,PL3,CLUNY PARK RESIDENCE,99,CLUNY PARK ROAD,257496,44347,Active
L42020,SL11,CLUNY PARK RESIDENCE,99,CLUNY PARK ROAD,257496,44347,Active
L68891,PL1,na,18,JERVOIS HILL,247723,44408,Active
L110426,PL1,na,13,PENAGA PLACE,757347,Pending,Active
L57850,HL1,na,4,TUAS VIEW CIRCUIT,637356,44347,Active
L63778,HL1,na,19,JALAN PARI KIKIS,488548,44377,Active
L69227,PL1,na,48A,NASSIM ROAD,258434,44408,Active
L62354,GL1,na,71,LORONG 23 GEYLANG,388386,44347,Active
L62355,PL1,na,71,LORONG 23 GEYLANG,388386,44377,Active
L58666,SL1,na,33,UBI CRESCENT,408584,44408,Active
L124689,PL1,RULANG PRIMARY SCHOOL,6,JURONG WEST STREET 52,649295,44347,Active
L124690,PL2,RULANG PRIMARY SCHOOL,6,JURONG WEST STREET 52,649295,44347,Active
L277296,D128,Paya Ubi Industrial Park,51,UBI AVENUE 1,408933,44347,Active
L55727,PL1,LOFT@HOLLAND,151,HOLLAND ROAD,278508,44347,Active
L42673,1,DUCHESS ROYAL,32,DUCHESS AVENUE,269105,44347,Active
L29058,G1,EastLink,3018,BEDOK NORTH STREET 5,486132,44347,Active
L118590,P14,EastLink,3018,BEDOK NORTH STREET 5,486132,44347,Active
L29224,A,na,1085,EUNOS AVENUE 7,409535,44347,Active
L118589,G3,EastLink,3018,BEDOK NORTH STREET 5,486132,44347,Active
L118591,P7,EastLink,3018,BEDOK NORTH STREET 5,486132,44347,Active
L29043,GL3B,SkyTech,2,BUKIT BATOK STREET 24,659480,44347,Active
L29041,GL2B,SkyTech,2,BUKIT BATOK STREET 24,659480,44347,Active
L29149,A,na,1002,EUNOS AVENUE 8,409497,44347,Active
L29067,P8,EastLink,3018,BEDOK NORTH STREET 5,486132,44347,Active
L29068,P9,EastLink,3018,BEDOK NORTH STREET 5,486132,44347,Active
L29228,P2,SIN MING AUTOCARE,176,SIN MING DRIVE,575721,44347,Active
L29225,G5,SIN MING AUTOCARE,176,SIN MING DRIVE,575721,44347,Active
L29071,P12,EastLink,3018,BEDOK NORTH STREET 5,486132,44347,Active
L29039,GL1B,SkyTech,2,BUKIT BATOK STREET 24,659480,44347,Active
L29070,P11,EastLink,3018,BEDOK NORTH STREET 5,486132,44347,Active
L29069,P10,EastLink,3018,BEDOK NORTH STREET 5,486132,44347,Active
L29065,P5,EastLink,3018,BEDOK NORTH STREET 5,486132,44347,Active
L125997,G6,Sin Ming Autocare,176,SIN MING DRIVE,575721,44347,Active
L29038,GL1A,SkyTech,2,BUKIT BATOK STREET 24,659480,44347,Active
L29040,GL2A,SkyTech,2,BUKIT BATOK STREET 24,659480,44347,Active
L29261,B,na,1085,EUNOS AVENUE 7,409535,44347,Active
L29230,P4,SIN MING AUTOCARE,176,SIN MING DRIVE,575721,44347,Active
L29227,P1,SIN MING AUTOCARE,176,SIN MING DRIVE,575721,44347,Active
L29229,P3,SIN MING AUTOCARE,176,SIN MING DRIVE,575721,44347,Active
L29226,P7,SIN MING AUTOCARE,176,SIN MING DRIVE,575721,44347,Active
L29148,A,na,1001,EUNOS AVENUE 8,409496,44347,Active
L29046,L2A,SkyTech,2,BUKIT BATOK STREET 24,659480,44347,Active
L29042,GL3A,SkyTech,2,BUKIT BATOK STREET 24,659480,44347,Active
L29072,P13,EastLink,3018,BEDOK NORTH STREET 5,486132,44347,Active
L29060,G2,EastLink,3018,BEDOK NORTH STREET 5,486132,44347,Active
L29047,L2B,SkyTech,2,BUKIT BATOK STREET 24,659480,44347,Active
L29034,A,na,1057,EUNOS AVENUE 3,409848,44347,Active
L29045,L1B,SkyTech,2,BUKIT BATOK STREET 24,659480,44347,Active
L29066,P6,EastLink,3018,BEDOK NORTH STREET 5,486132,44347,Active
L29063,G4,EastLink,3018,BEDOK NORTH STREET 5,486132,44347,Active
L29044,L1A,SkyTech,2,BUKIT BATOK STREET 24,659480,44347,Active
L39963,HL 01,na,23A,RIDOUT ROAD,248417,44408,Active
L34714,PLHL1,NEW FUTURA,16,LEONIE HILL ROAD,239198,44347,Active
L68833,PL1,na,2F,BISHOPSGATE,249994,44377,Active
L155392,1,-,32,LORONG 6 REALTY PARK,536845,44439,Active
L41933,HL1,na,75A,BRANKSOME ROAD,436573,44439,Active
L62146,PL1,DJITSUN MALL,5,ANG MO KIO CENTRAL 2,569663,44377,Active
L62147,SL2,DJITSUN MALL,5,ANG MO KIO CENTRAL 2,569663,44377,Active
L37127,HL 01,THE MORRIS RESIDENCES,63E,PAYA LEBAR CRESCENT,533907,44377,Active
L60279,HL1,na,20A,BERRIMA ROAD,299897,44439,Active
L32173,VPL 01,KALEIDO,100F,LORONG K TELOK KURAU,425791,44377,Active
L69023,VPL1,NEWEST,3 #03-42,WEST COAST DRIVE,128021,44377,Active
L34090,PLHL2,NEW FUTURA,18,LEONIE HILL ROAD,239199,na,Suspended
L41061,HL 01,na,14,HOW SUN DRIVE,538544,44377,Active
L67522,PL1,na,46/47,MOSQUE STREET,0,44439,Active
L90083,HL 01,KOVAN REGENCY,36,KOVAN RISE,544726,44347,Active
L60004,HL8,GOODWOOD RESIDENCE,261 #12-08,BUKIT TIMAH ROAD,259703,44377,Active
L41515,HL1,na,208A,ENG KONG GARDEN,596190,44439,Active
L58189,HL1,na,97,BRANKSOME ROAD,439619,44439,Active
L38338,HL2,na,35,SELETAR GREEN VIEW,805172,44347,Active
L33398,PL1,na,43,NEW BRIDGE ROAD,59399,44377,Active
L40759,VPL 01,NEWEST,3 #03-29,WEST COAST DRIVE,128021,44377,Active
L203733,1,1,18,JALAN JINTAN,229011,44347,Active
L62444,PL1,BEDOK COMMUNITY CENTRE,850,NEW UPPER CHANGI ROAD,467352,44377,Active
L34285,PL1,CI YUAN COMMUNITY CLUB,51,HOUGANG AVENUE 9,538776,44347,Active
L34286,PL2,CI YUAN COMMUNITY CLUB,51,HOUGANG AVENUE 9,538776,44347,Active
L34287,SL1,CI YUAN COMMUNITY CLUB,51,HOUGANG AVENUE 9,538776,44347,Active
L60031,P2,na,1065A,UPPER CHANGI ROAD NORTH,506907,44347,Active
L66677,1,na,24,SWETTENHAM ROAD,248110,44347,Active
L33714,PL1,na,25,DUNSFOLD DRIVE,359387,44347,Active
L62050,PL1,na,101,JALAN SULTAN,199002,44377,Active
L40794,PL1,na,105,UPPER EAST COAST ROAD,455242,44377,Active
L59480,PL1,na,25,PENAGA PLACE,757353,44377,Active
L210725,FL03/SL04,GOOGLE ASIA PACIFIC PTE LTD,2,JURONG WEST STREET 23,648195,44377,Active
L58107,G1,na,24,WOODLANDS LOOP,738285,44347,Active
L59552,VPL 01,NEWEST,3 #03-76,WEST COAST DRIVE,128021,44377,Active
L59545,VPL 01,NEWEST,3 #03-77,WEST COAST DRIVE,128021,44377,Active
L67811,PL1,na,44,UPPER CROSS STREET,0,44377,Active
L45434,1,na,81,MERGUI ROAD,219057,44347,Active
L36885,HL1,VICTORY VILLE,23,TOH DRIVE,507875,44377,Active
L65961,SL20,THE SPLENDOUR,31 #01-20,BUKIT BATOK CRESCENT,658070,44377,Active
L204281,B,na,431,BEDOK NORTH ROAD,460431,44347,Active
L204282,A,na,431,BEDOK NORTH ROAD,460431,44347,Active
L59806,HL1,na,7,KERONG LANE,757223,44439,Active
L35607,PL1,na,11,LORONG 31 GEYLANG,388021,44439,Active
L126341,PL4,Visionaire,176,CANBERRA DRIVE,767950,44347,Active
L126342,FL4,Visionaire,176,CANBERRA DRIVE,767950,44347,Active
L126325,PL12,Visionaire,192,CANBERRA DRIVE,767958,44347,Active
L126326,FL12,Visionaire,192,CANBERRA DRIVE,767958,44347,Active
L126347,PL1,Visionaire,170,CANBERRA DRIVE,768002,44347,Active
L126348,FL1,Visionaire,170,CANBERRA DRIVE,768002,44347,Active
L126349,FL17,Visionaire,170,CANBERRA DRIVE,768002,44347,Active
L126339,PL5,Visionaire,178,CANBERRA DRIVE,767951,44347,Active
L126340,FL5,Visionaire,178,CANBERRA DRIVE,767951,44347,Active
L32231,1,na,4,CARPMAEL ROAD,429753,44408,Active
L126356,PL17,Visionaire,202,CANBERRA DRIVE,767963,44347,Active
L126331,PL9,Visionaire,186,CANBERRA DRIVE,767955,44347,Active
L126332,FL9,Visionaire,186,CANBERRA DRIVE,767955,44347,Active
L126345,PL2,Visionaire,172,CANBERRA DRIVE,768003,44347,Active
L126346,FL2,Visionaire,172,CANBERRA DRIVE,768003,44347,Active
L126327,PL11,Visionaire,190,CANBERRA DRIVE,767957,44347,Active
L126328,FL11,Visionaire,190,CANBERRA DRIVE,767957,44347,Active
L126352,PL15,Visionaire,198,CANBERRA DRIVE,767961,44347,Active
L126353,FL15,Visionaire,198,CANBERRA DRIVE,767961,44347,Active
L126323,PL13,Visionaire,194,CANBERRA DRIVE,767959,44347,Active
L126324,FL13,Visionaire,194,CANBERRA DRIVE,767959,44347,Active
L126343,PL3,Visionaire,174,CANBERRA DRIVE,767949,44347,Active
L126344,FL3,Visionaire,174,CANBERRA DRIVE,767949,44347,Active
L126350,PL14,Visionaire,196,CANBERRA DRIVE,767960,44347,Active
